5598,32,1
11600,74,1
11810,74,0
12089,32,0
13019,74,1
13127,74,0
13699,74,1
13853,74,0
14701,74,1
14917,74,0
15180,74,1
15366,74,0
15814,32,1
17207,74,1
17393,74,0
17610,32,0
17934,75,1
18072,75,0
18660,32,1
19431,75,1
19647,75,0
19910,32,0
20095,32,1
20715,75,1
20946,75,0
21086,32,0
21441,32,1
23154,32,0
24314,32,1
25693,74,1
25848,74,0
26653,32,0
27117,32,1
28137,74,1
28168,75,1
28322,74,0
28353,75,0
29235,74,1
29374,74,0
29606,32,0
29916,32,1
31525,32,0
32050,74,1
32189,74,0
32745,32,1
35588,65,1
35850,65,0
35881,32,0
36949,32,1
37305,32,0
38383,74,1
38522,74,0
39435,32,1
40546,74,1
40655,74,0
41226,74,1
41411,74,0
41675,32,0
42572,32,1
42943,32,0
43328,74,1
43483,74,0
44038,74,1
44177,74,0
44378,32,1
46868,68,1
47084,68,0
47191,32,0
48242,68,1
48505,68,0
49634,32,1
50812,74,1
50952,74,0
51247,32,0
51772,32,1
54309,32,0
54985,74,1
55203,74,0
55388,32,1
56407,74,1
56593,74,0
56887,32,0
57289,32,1
58370,32,0
58540,32,1
60597,32,0
60982,32,1
62110,32,0
62203,32,1
63809,65,1
64103,65,0
64180,32,0
65277,74,1
65494,74,0
65972,75,1
66187,75,0
66666,32,1
68102,74,1
68133,75,1
68271,74,0
68271,75,0
69077,32,0
69541,74,1
69649,74,0
70205,74,1
70389,74,0
70901,75,1
71162,75,0
72309,75,1
72495,75,0
73345,74,1
73575,74,0
74086,74,1
74270,74,0
74795,32,1
76554,75,1
76738,75,0
76924,32,0
77277,74,1
77446,74,0
77974,32,1
78992,32,0
79008,74,1
79008,75,1
79193,74,0
79193,75,0
80786,32,1
81884,74,1
82069,74,0
82905,74,1
83089,74,0
83274,32,0
83584,32,1
85053,74,1
85238,74,0
86043,32,0
87808,32,1
88132,32,0
88503,74,1
88534,75,1
88642,75,0
88719,74,0
89275,32,1
91363,74,1
91626,74,0
91765,32,0
92043,32,1
93834,74,1
93865,75,1
93973,74,0
93973,75,0
94640,32,0
94856,32,1
97313,32,0
101762,74,1
101762,75,1
101902,74,0
102010,75,0
102877,74,1
102877,75,1
103032,74,0
103063,75,0
123096,74,1
123282,74,0
124177,74,1
124362,74,0
124903,74,1
125073,74,0
125908,68,1
126093,68,0
127297,75,1
127482,75,0
128023,75,1
128193,75,0
128750,74,1
128889,74,0
130188,74,1
130373,74,0
130837,75,1
131023,75,0
131518,65,1
131734,65,0
132938,74,1
133155,74,0
133680,74,1
133866,74,0
134424,74,1
134609,74,0
135416,32,1
136437,65,1
136622,65,0
136792,68,1
136945,68,0
137162,65,1
137486,65,0
139032,75,1
139217,75,0
140051,32,0
140113,32,1
141548,74,1
141687,74,0
142089,74,1
142245,74,0
142926,74,1
143050,74,0
143452,32,0
143622,74,1
143777,74,0
144332,74,1
144471,74,0
145028,32,1
145274,32,0
145661,32,1
146786,74,1
146941,74,0
147853,74,1
147993,74,0
148549,68,1
148765,68,0
148981,32,0
149909,68,1
150095,68,0
150542,75,1
150851,75,0
151253,32,1
152382,74,1
152413,75,1
152568,74,0
152599,75,0
153513,74,1
153697,74,0
154205,32,0
154531,74,1
154701,74,0
155242,74,1
155412,74,0
156259,75,1
156476,75,0
157002,32,1
158022,75,1
158238,75,0
159770,65,1
160065,65,0
160327,32,0
161195,32,1
161550,32,0
161937,75,1
162153,75,0
162615,32,1
163667,74,1
163930,74,0
164409,74,1
164578,74,0
165243,32,0
165459,74,1
165643,74,0
166167,74,1
166353,74,0
166878,75,1
167094,75,0
168240,32,1
169336,74,1
169569,74,0
170033,74,1
170219,74,0
170435,32,0
170726,32,1
172487,75,1
172672,75,0
173213,74,1
173213,75,1
173367,74,0
173367,75,0
173613,32,0
173923,32,1
175420,32,0
176085,74,1
176270,74,0
176780,32,1
177832,74,1
177987,74,0
178898,74,1
179053,74,0
179456,32,0
180969,32,1
181293,32,0
181787,74,1
181834,75,1
181973,74,0
181973,75,0
182376,74,1
182407,75,1
182593,74,0
182624,75,0
183491,74,1
183676,74,0
183894,32,1
184156,32,0
185222,32,1
186320,74,1
186475,74,0
187356,74,1
187526,74,0
188006,32,0
188099,32,1
189675,32,0
189830,74,1
189999,74,0
190231,74,1
190417,74,0
190927,74,1
191112,74,0
191283,32,1
192300,75,1
192486,75,0
193687,75,1
193979,75,0
194752,32,0
195799,74,1
195908,74,0
196525,32,1
198685,74,1
198825,74,0
198965,32,0
199630,32,1
202552,32,0
203926,74,1
204081,74,0
204267,74,1
204406,74,0
204963,74,1
205147,74,0
205533,32,1
208902,32,0
