3895,32,1
4484,32,0
4795,32,1
6184,32,0
6401,32,1
7865,32,0
8201,32,1
9566,32,0
9701,32,1
11246,32,0
11654,32,1
13001,32,0
13370,32,1
14813,32,0
15070,32,1
15954,74,1
16052,74,0
16809,74,1
16907,74,0
17649,74,1
17712,32,0
17742,74,0
18539,32,1
19931,32,0
20147,32,1
21720,32,0
22030,32,1
23339,32,0
23540,32,1
25069,32,0
25377,32,1
26427,32,0
26704,32,1
28543,32,0
28822,32,1
29471,74,1
29626,74,0
30167,74,1
30322,74,0
32252,74,1
32407,74,0
32624,32,0
35714,74,1
35821,74,0
36346,74,1
36501,74,0
36995,32,1
38306,74,1
38462,74,0
39111,74,1
39266,74,0
39698,74,1
39884,74,0
40208,32,0
40331,32,1
40733,32,0
41196,32,1
41458,32,0
42554,74,1
42694,74,0
43205,74,1
43313,74,0
43854,32,1
45137,74,1
45245,74,0
45939,74,1
46048,74,0
46589,74,1
46743,74,0
47145,32,0
47269,75,1
47454,75,0
48086,75,1
48271,75,0
48565,74,1
48673,74,0
49012,74,1
49120,74,0
49461,32,1
51398,32,0
51985,74,1
52139,74,0
52880,32,1
55725,32,0
57096,74,1
57280,74,0
57559,74,1
57698,74,0
57945,74,1
58099,74,0
58796,32,1
59493,32,0
59570,32,1
60512,75,1
60666,75,0
60805,75,1
61069,75,0
61362,75,1
61547,75,0
61872,32,0
62182,32,1
62460,32,0
66569,74,1
66709,74,0
67373,75,1
67558,75,0
68238,74,1
68361,74,0
69101,74,1
69147,75,1
69255,74,0
69317,75,0
69965,74,1
70120,74,0
70815,75,1
70969,75,0
71726,74,1
71834,74,0
72574,74,1
72605,75,1
72713,74,0
72791,75,0
73394,65,1
73579,65,0
74215,74,1
74323,74,0
75062,74,1
75186,74,0
75943,75,1
76082,75,0
76824,68,1
76964,68,0
78075,32,1
80240,74,1
80348,74,0
80750,32,0
81074,32,1
81368,32,0
81909,74,1
81940,75,1
82048,74,0
82095,75,0
82789,32,1
83006,32,0
83685,75,1
83731,74,1
83838,32,1
83869,74,0
83869,75,0
84533,74,1
84564,75,1
84719,74,0
84750,75,0
85413,74,1
85413,75,1
85552,74,0
85599,75,0
85707,32,0
86215,32,1
86508,32,0
87142,74,1
87142,75,1
87282,74,0
87282,75,0
88008,68,1
88193,68,0
88795,74,1
88826,75,1
88934,74,0
89012,75,0
89660,65,1
89800,65,0
90527,74,1
90635,74,0
90976,74,1
91085,74,0
91379,74,1
91534,74,0
91828,74,1
91935,74,0
92246,32,1
92894,32,0
93065,32,1
94348,32,0
106909,74,1
106940,75,1
107048,74,0
107048,75,0
107325,74,1
107356,75,1
107465,74,0
107511,75,0
107634,68,1
107959,68,0
108531,74,1
108562,75,1
108702,74,0
108749,75,0
109398,65,1
