5406,74,1
5519,74,0
7622,75,1
7725,75,0
9913,32,1
11003,74,1
11116,74,0
12133,75,1
12209,75,0
13116,32,0
13318,74,1
13409,74,0
14397,65,1
14479,65,0
15538,74,1
15646,74,0
16708,32,1
16800,32,0
17763,75,1
17870,75,0
18943,68,1
19041,68,0
20068,74,1
20160,74,0
21154,32,1
21261,32,0
22183,32,1
22369,32,0
22587,75,1
22741,75,0
23327,74,1
23467,74,0
24501,32,1
24686,32,0
24810,75,1
24981,75,0
25597,74,1
25782,74,0
26090,74,1
26229,74,0
26679,32,1
26912,32,0
27050,75,1
27236,75,0
27824,65,1
27963,65,0
28982,68,1
29151,68,0
30062,32,1
30277,32,0
31204,32,1
31389,32,0
31606,75,1
31746,75,0
32349,74,1
32534,74,0
33417,32,1
33602,32,0
33788,75,1
34004,75,0
34546,74,1
34731,74,0
35072,74,1
35257,74,0
35692,32,1
35939,32,0
36541,75,1
36726,75,0
36819,65,1
37036,65,0
37981,68,1
38167,68,0
39098,32,1
40197,74,1
40336,74,0
40815,74,1
40923,74,0
41108,32,0
41278,32,1
42482,75,1
42605,75,0
43038,75,1
43177,75,0
43331,32,0
43640,32,1
44737,74,1
44892,74,0
45077,32,0
45262,74,1
45402,74,0
45864,32,1
45894,68,1
45973,32,0
46126,68,0
46623,74,1
46653,75,1
46809,74,0
46809,75,0
47057,32,1
47088,74,1
47088,75,1
47197,74,0
47228,75,0
47305,32,0
47461,74,1
47492,75,1
47569,32,1
47646,74,0
47646,75,0
47708,32,0
48158,32,1
48313,32,0
49334,75,1
49380,74,1
49488,74,0
49519,75,0
50320,32,1
50490,32,0
51076,74,1
51153,75,1
51293,74,0
51324,75,0
51509,75,1
51726,75,0
52206,32,1
52576,74,1
52716,74,0
53333,32,0
53380,75,1
53520,75,0
53690,74,1
53874,74,0
54464,65,1
54619,65,0
54897,32,1
55961,74,1
56115,74,0
56439,32,0
57042,32,1
57335,32,0
58216,74,1
58371,74,0
58975,75,1
59082,75,0
59344,32,1
59606,32,0
59746,74,1
59901,74,0
60055,74,1
60287,74,0
60473,74,1
60657,74,0
61613,74,1
61752,74,0
62324,32,1
62494,32,0
62680,74,1
62865,74,0
63483,75,1
63591,75,0
63869,32,1
64999,74,1
65153,74,0
65291,32,0
65770,74,1
65909,74,0
66110,74,1
66280,74,0
67191,32,1
67406,32,0
67946,75,1
68054,75,0
68363,75,1
68517,75,0
69447,32,1
69633,32,0
70267,74,1
70452,74,0
70653,75,1
70839,75,0
71303,32,1
71534,32,0
71734,75,1
71842,75,0
72059,74,1
72276,74,0
72864,32,1
73960,68,1
74177,68,0
74223,32,0
74733,74,1
74920,74,0
75043,65,1
75228,65,0
75831,32,1
76047,32,0
76171,74,1
76357,74,0
76973,75,1
77113,75,0
77314,65,1
77468,65,0
78070,32,1
78256,32,0
78456,75,1
78533,74,1
78704,74,0
78704,75,0
79262,74,1
79448,74,0
79588,68,1
79803,68,0
80343,74,1
80373,32,1
80496,74,0
80558,32,0
80743,74,1
80821,32,1
80898,74,0
80960,75,1
80960,32,0
81083,75,0
81500,32,1
81577,74,1
81577,75,1
81639,74,0
81686,75,0
81717,32,0
81918,32,1
83002,74,1
83002,75,1
83079,74,0
83220,75,0
84104,75,1
84181,74,1
84289,74,0
84289,75,0
84721,32,0
86190,32,1
86962,32,0
88585,32,1
88816,32,0
90798,32,1
91015,32,0
93100,74,1
93208,74,0
93594,74,1
93626,75,1
93764,74,0
93810,75,0
94135,32,1
95004,32,0
95312,74,1
95482,74,0
95839,74,1
96056,74,0
96427,32,1
96967,32,0
97585,74,1
97770,74,0
98124,75,1
98279,75,0
98696,32,1
98944,32,0
99129,74,1
99314,74,0
102101,74,1
102271,74,0
102658,75,1
102797,75,0
103198,32,1
103336,32,0
103582,32,1
103845,32,0
104354,74,1
104540,74,0
104896,74,1
105035,74,0
105439,32,1
105625,32,0
105826,32,1
106043,32,0
106617,74,1
106771,74,0
107126,75,1
107312,75,0
107683,32,1
107868,32,0
108054,32,1
108270,32,0
108813,32,1
109954,74,1
110016,75,1
110170,74,0
110201,75,0
110388,32,0
111068,32,1
111284,32,0
111610,74,1
111687,75,1
111826,74,0
111826,75,0
111887,32,1
112073,32,0
112228,32,1
112259,74,1
112259,75,1
112398,74,0
112445,75,0
112445,32,0
112800,74,1
112846,75,1
112846,32,1
112986,74,0
112986,75,0
112986,32,0
113311,32,1
113527,32,0
113837,32,1
114053,32,0
114439,32,1
114656,32,0
115026,75,1
115212,75,0
115535,32,1
115752,32,0
116094,74,1
116280,74,0
116666,32,1
116881,32,0
117207,75,1
117392,75,0
117855,32,1
118983,74,1
119092,74,0
119169,32,0
119277,32,1
119494,32,0
119664,32,1
119911,32,0
120127,32,1
120158,74,1
120236,75,1
120313,32,0
120344,74,0
120374,75,0
122309,74,1
122496,74,0
123066,75,1
123252,75,0
124580,74,1
124734,32,1
124765,74,0
124796,32,0
125398,74,1
125429,75,1
125569,74,0
125569,75,0
126496,32,1
126603,74,1
126603,75,1
126711,32,0
126742,74,0
126742,75,0
126758,32,1
126804,74,1
126834,75,1
126943,74,0
126943,75,0
127965,75,1
128011,74,1
128119,74,0
