5323,74,1
5436,74,0
7563,74,1
7662,74,0
9783,75,1
9895,75,0
12033,75,1
12135,75,0
13218,74,1
13314,74,0
13773,65,1
13881,65,0
14332,32,1
14445,32,0
14853,74,1
14884,75,1
14993,74,0
15039,75,0
15426,74,1
15457,75,1
15611,74,0
15642,75,0
16061,74,1
16093,75,1
16201,74,0
16233,75,0
16588,32,1
16773,32,0
17144,74,1
17175,75,1
17299,74,0
17299,75,0
17684,74,1
17731,75,1
17838,74,0
17870,75,0
18286,74,1
18317,75,1
18471,74,0
18471,75,0
18888,68,1
19058,68,0
19382,74,1
19412,75,1
19520,74,0
19535,75,0
19890,74,1
19936,75,1
20044,74,0
20044,75,0
20508,74,1
20538,75,1
20646,74,0
20693,75,0
21032,32,1
21218,32,0
21622,74,1
21653,75,1
21761,74,0
21791,75,0
22163,74,1
22209,75,1
22317,74,0
22317,75,0
22751,74,1
22797,75,1
22905,74,0
22905,75,0
23306,68,1
23493,68,0
23849,74,1
23895,75,1
24003,74,0
24003,75,0
24407,74,1
24439,75,1
24548,74,0
24563,75,0
25025,74,1
25057,75,1
25165,74,0
25165,75,0
25537,32,1
25723,32,0
26076,74,1
26107,75,1
26185,74,0
26215,75,0
26616,74,1
26647,75,1
26755,74,0
26755,75,0
27220,74,1
27266,75,1
27373,74,0
27373,75,0
27808,32,1
27993,32,0
28348,74,1
28378,75,1
28486,74,0
28486,75,0
28887,74,1
28918,75,1
29026,74,0
29026,75,0
29505,65,1
29691,65,0
30140,32,1
30619,74,1
30619,75,1
30728,74,0
30728,75,0
31129,74,1
31129,75,1
31239,74,0
31270,75,0
31716,74,1
31716,75,1
31824,74,0
31855,75,0
32040,32,0
32286,74,1
32332,75,1
32394,74,0
32394,75,0
32858,74,1
32889,75,1
32966,74,0
32966,75,0
33430,74,1
33477,75,1
33539,74,0
33554,75,0
34528,32,1
34682,32,0
35007,32,1
35192,32,0
35671,32,1
35888,32,0
36848,74,1
36879,75,1
36879,32,1
36987,74,0
36987,75,0
37034,32,0
37375,74,1
37422,75,1
37483,74,0
37530,75,0
37853,65,1
38040,65,0
38427,32,1
38612,32,0
39586,32,1
39756,32,0
40158,74,1
40188,75,1
40296,74,0
40296,75,0
41314,74,1
41344,75,1
41422,74,0
41452,75,0
41791,74,1
41822,75,1
41931,74,0
41946,75,0
42411,68,1
42597,68,0
43493,75,1
43508,74,1
43540,32,1
43648,74,0
43648,75,0
43648,32,0
44034,74,1
44080,75,1
44080,32,1
44142,74,0
44189,75,0
44220,32,0
44590,74,1
44636,75,1
44636,32,1
44745,74,0
44775,75,0
44822,32,0
45751,74,1
45751,32,1
45798,75,1
45907,74,0
45907,75,0
45937,32,0
46292,74,1
46292,75,1
46323,32,1
46400,74,0
46431,75,0
46462,32,0
46909,74,1
46940,75,1
46940,32,1
47018,74,0
47049,75,0
47095,32,0
48069,32,1
48565,74,1
48611,75,1
48689,74,0
48689,75,0
49123,74,1
49154,75,1
49262,74,0
49309,75,0
50326,32,0
50805,32,1
50989,32,0
51345,32,1
51531,32,0
52026,74,1
52057,75,1
52057,32,1
52134,74,0
52165,75,0
52211,32,0
52551,74,1
52582,75,1
52660,74,0
52690,75,0
53634,32,1
54838,32,0
55349,74,1
55380,75,1
55457,74,0
55457,75,0
56398,74,1
56444,75,1
56521,74,0
56521,75,0
56940,74,1
56986,75,1
57048,74,0
57063,75,0
57388,74,1
57434,75,1
57496,74,0
57543,75,0
57883,32,1
58841,32,0
59230,74,1
59261,75,1
59338,74,0
59338,75,0
59785,74,1
59816,75,1
59893,74,0
59893,75,0
60311,74,1
60341,75,1
60419,74,0
60419,75,0
60897,74,1
60944,75,1
61005,74,0
61051,75,0
61499,74,1
61545,75,1
61607,74,0
61607,75,0
61917,74,1
61963,75,1
62025,74,0
62025,75,0
62365,32,1
63432,32,0
63741,74,1
63788,75,1
63864,74,0
63864,75,0
64268,74,1
64299,75,1
64377,74,0
64377,75,0
64824,74,1
64855,75,1
64932,74,0
64932,75,0
65396,74,1
65443,75,1
65505,74,0
65520,75,0
65953,74,1
65984,75,1
66061,74,0
66061,75,0
66369,74,1
66400,75,1
66476,74,0
66476,75,0
66877,32,1
67897,32,0
68160,32,1
68345,32,0
68717,32,1
68902,32,0
69258,32,1
69475,32,0
69738,32,1
69954,32,0
70108,32,1
71574,74,1
71574,75,1
71682,74,0
71713,75,0
71867,32,0
73827,32,1
73981,32,0
74211,32,1
